kinder,WVSBVLVWCOIA,F,19868424534
elementary,EGDQAJCRBSTWANDYVSXUISLT,F,1992928181526
kinder,MNAIDFSQLTMLYHR,M,199371481613
kinder,PTZGQD,M,1993514201155
high,ZHQVQFNDICTBERCLDE,M,1987527194337
kinder,UJXPDONGDIW,M,199110159332
high,IUCUKNKHL,M,20041021224
kinder,YCVKEQEPJXGRVNSQXO,F,199512023502
kinder,EHYYPDWNSN,F,198897193459
high,TPRQOKIBSDEDF,M,2003322114
kinder,NHOUPHUOMJ,M,198691121428
high,HGLWRT,M,199729161822
kinder,LPVKLGVNT,F,1989220104955
high,SJXYPRWREDXEKHU,F,2002625323
elementary,QKMESLV,F,1985528185454
elementary,KOXKNTVR,F,198336143313
kinder,RNLGEEHUFFVDOHM,M,198463021285
kinder,INJQWHN,F,19877191556
elementary,YRUCMELEDNIC,M,200231416350
elementary,CTCWDCJO,F,199542723178
kinder,TKCUQOXIKGYZSGEGJSM,F,19935715738
kinder,AMNDMXSLTNW,M,199463245127
kinder,ETXDNWUYLALWDTZQDLANPP,M,1989818202611
high,QSZIEFUDBPEIQUG,M,1984525134946
elementary,PWCDVYEWUUYTCDCBIUMUB,M,200431673952
high,XZFDGLLFZBFXZTJKYCS,F,200025131526
high,IWZSDGJFPNUTMRWJRS,M,19981129911
high,HLAXYQBFRREDEYGTZUTXZT,M,200441483541
high,UMGHWRWSROKMVUMDAZWXO,F,1999426153837
elementary,QEKRGZWIHTQYKRHCRFQ,F,1981112101842
high,OOZRTIDA,F,1999618104110
elementary,RBQBONGHFMLCVTJGNNFYQA,M,1992727185535
elementary,ZHZELWRFRTABFOLPW,F,198743194820
kinder,AJEGJFKJ,M,1986810123813
high,QACOLGWDAWFPIQPMAYWCCIJX,M,199461324810
kinder,OUAGFQBEDQNGKQ,M,19937213228
kinder,GYMXEQHMIEY,M,200253095749
high,LBOWUEHKOGUOOGBU,F,199112117430
elementary,JKYUHBPSBIW,M,19884221284
high,LUCXPAUTXGDX,F,199542417352
elementary,BAZUKCJTDARCVHRJY,M,1987118161857
kinder,BDMPUJVJSCO,M,19829663928
high,NIIDLBVAKRTJD,M,1992125142418
high,EZTGFCSOXYCLQUNVMCQE,M,2004519193448
high,VLCGUMCSXM,F,1990521194233
kinder,TWFTAGUPOUZEUFE,F,198773012327
kinder,OWXIVCZHNH,F,2000418212856
kinder,CDASULHDCPGI,F,200132145516
kinder,OWLFLLOOQAWCKFFWITLGGWK,M,198271152633
high,CRVVXTWREUYYZOGEZDT,M,19814175236
kinder,BMYXDVIVG,F,1985112221157
kinder,ZRXSKGCSWJMRETMATHUHBDB,F,2000111618821
elementary,VQNSOETVWAA,F,1995641426
kinder,KAQJP,F,1999829184116
elementary,ODWPTSBTDEIWY,F,19892711410
high,XFHTC,F,200410187923
kinder,ESVZABVGTUPSVU,M,19866251415
high,IQBHEUWLSXLRJWGOYD,F,1981217241729
elementary,CGSTKWJUQQPYKRAHTRDT,F,199735201627
kinder,RBSJTHKLZUDOXJWJJKNWVH,F,2003626122731
high,PSOKRBBVXEIVPYJVIOXU,F,1984911124919
high,LOVIZLCP,F,198242792126
kinder,DPSJZLLSDMZAM,M,1990429241249
high,SDFGYPBBS,M,199958125939
high,CGRVVKCGXQBDEIDNBMTHASI,F,198847205255
high,DYYXO,M,20041116102730
high,PMGWGTBPPVLNHPBUHCZNVT,F,198511315434
elementary,LIRRPZZLHLSWV,F,198792121225
high,ZWMHVQZANBDWXY,F,198061323563
high,RTWGJOBJSLLFXEB,F,199774164944
high,ATKJBAIZKQURUBMUTBGDIV,M,1990527174045
high,NSELHYRT,F,1984631221659
elementary,HTGTYNQOTYHGJTJLSBRQH,M,20056354146
kinder,YKCXCCVIEDIJNISWFTJS,M,198911022508
elementary,OVMSOGVFXVCJVRBXFPHSSY,F,1990529144132
elementary,NHERBAASSJFAQFQLKWSGAXF,M,2004115135637
kinder,JLVUHAEINWUXRCWSKEYIBSVK,M,198851243643
kinder,DMMDPAIEZCN,F,2002612182842
high,POYCIXX,M,19998138579
kinder,IIRHKTYNTAOQSFIOQQPDSOG,M,198952192912
kinder,QRPNYMAUYW,F,1994101972425
kinder,UQSUWDB,F,1996412175436
kinder,JDUPJMVVFASMHNUUK,M,1987119241023
high,SSSBJZAPBZJP,F,19931025233239
high,HPPFTLANTUGUFCGOIWD,M,19926417954
high,GUNWGIGFRNTA,F,1991466643
kinder,YZUXXVSZN,M,198863215025
high,WWZPPOWNVVTBFUWQRSBXJRD,F,200232912654
kinder,ZFQKUJUENHFTXV,F,198564135335
elementary,ZZPJRIMUYUFCUSVZDXNRPQO,M,19857424049
elementary,ZBPHWCNDYBXFTO,F,19931124125212
kinder,VPZEMOOFNKPSXO,F,1984411145923
high,UYDJDNBORJMEVRYDF,F,198311151272
kinder,KZLWWFDKC,F,1997923173756
kinder,LNCFHPZJAISOS,F,200153142217
kinder,ZQFVJJKK,M,2000214202615
high,OVSOZF,M,1985620183045
elementary,RDXVYEMSUELLKVHHHOUG,F,1991933133
high,HSFDNUAETJEAVKEPNEFLVXN,F,1991111152216
high,RROYP,F,198410129922
high,SDEZPDGVJMYNMMUSUL,M,19995823855
elementary,FDWZLLUZCYAWQZYNFRDOEW,F,2004220101548
elementary,QQIRJFR,M,198212920445
elementary,KWUNPKYGTFKAGNIZ,F,2003222225848
kinder,HLDZYJCA,F,20045251853
high,FMPUJRDSFSWHWPQYD,M,199731323216
kinder,HGZIIIFDVAUFOYYUJCPQQJ,F,199511681543
high,TFWMEIZGNFOLKCKSFJBBBEGV,F,20041021421
high,VKEMCNEZHIOSPQPZMKDAEET,F,20034814317
kinder,VQLPEYJWKMJYZCOMT,F,198613163850
high,ILFWAMYQQFVXEDFKXK,M,198181183432
high,WUQPWYJW,F,2003116161721
elementary,FVWPQDGLHEWJPTIGXQYH,F,19992119256
elementary,SCELDFOUI,M,198010183726
elementary,PHTTW,F,19831692918
high,HVAQHJSRQJQRHYEHPPNU,M,198061672250
high,KQNVYSWP,M,199310582951
elementary,VTBRSAYIYBRGTWVDOJVBUZFL,F,1996631105836
kinder,YRUCNXNOKWITOGHDQT,F,1990826121759
kinder,FTPHCEWEB,F,20023189497
kinder,SCHNRTBKLOTWDTZHY,F,199042621436
high,ZJRDFZHQSEQLIC,M,19821112222455
kinder,PFVYAKNPIEAXYSX,M,1984101795928
elementary,PRIDYROGPZTQW,F,20016167366
kinder,RQWSYHKCSQXQHM,M,19945232819
high,FYNGALLLP,F,199434155741
kinder,EWFTADOPIZIWXXM,M,1980925165538
kinder,IHBPSCCNRAWFJSXQAMVAIAFT,F,1997718234240
kinder,BPFRKRCEE,F,198792322637
high,SEVXFJMZCYGKOTBJELQREPKG,M,2000919244820
kinder,LIKWKZ,M,2000102310311
kinder,NVKODMITBYLFN,F,198398211957
kinder,ZNSZVYBVQHUQNBFQS,F,200022052836
kinder,ODDLMCQSOMYX,M,200373221827
high,MOPAXPVVGFC,M,199311183730
high,TYXRHYWOECGTHLRE,M,20001086533
elementary,LHMPSJIUGY,F,1995109195958
high,ZHYRNUMGSWPLF,F,199068142537
kinder,VUHIMYZHURNEQMUSNYPDBVVO,F,198643202723
elementary,UOBQKAP,M,20053211521
kinder,PCZRIXEJYEDZJJOHRJXZJGXZ,M,1988819208
kinder,PQQXKDUHYKUEFQ,M,199471033839
elementary,DDSGCSDFXO,M,1987825134825
high,JCPUYTNUVMACQJREEXADN,M,198588205511
kinder,LIUHRIWBBSJXZPFQXKZFPQ,F,19862293529
elementary,UQVGUWZ,M,19965632132
elementary,HFDIMMUKKYZFJACADPFGOUDG,M,200115171659
kinder,QJTKVPM,M,199211673845
elementary,ESGPENMUNYIQBJFFHUBXOS,F,19941030245819
high,GTHQJKBPUSZXLYDGDGEKUGNV,F,19961130245516
kinder,GSOACXLZBZSZAQALD,M,1994911173543
high,XRQDYYFTMQEFMVOKILMB,F,1990410211210
high,FWTKHUHBFEITYRDWSMCFCGR,F,19991124173110
high,GJZMBALFHT,F,19809974113
high,HQQUWZQCCTXAYHLXDNQCGG,F,198511298756
kinder,JOYMCJSYLQG,F,1998519123457
high,EPMATNTXVQHOUYXYLLNCEU,F,19817773554
kinder,UXJUVLHIDDIMIMUYSVUWGV,M,199072723740
kinder,FLMOUNGT,M,19801113165745
high,PANVFQQ,F,200512091731
high,YAMWEECLSEFLEIDTVSND,M,2000316204544
kinder,YEQGGQZICUJSXP,F,19809911719
high,PHZDBVVNSHPZUN,M,200091912415
kinder,MCGOQLLADPBRZUEZVXG,M,1984314184247
kinder,FPBSUWDHRPBWPY,M,1983314242915
high,EUTYLXKFC,M,1996627102148
kinder,KEUFYPJDBCHOXJFKKBKHUYQ,F,19873716811
elementary,NQREHUEDGUVWTOWU,F,19972134617
high,MERVACH,M,20022216251
kinder,JZHPFOR,M,1985112419244
high,AHPHLBK,M,1992911113027
high,ATBDGZLDDALILFI,F,1990718125043
kinder,XTYLCUDGYXGMZXNBIV,M,19851017174620
high,IZHVULWPCSLSJXYL,F,20047720447
high,PBYJGDBIKLTF,M,2002413113533
high,DVCEAEAMNFZYRT,F,199831961312
elementary,BJSMWYVSZFDGNRE,F,1984610223926
elementary,AXQBHZNDSKNSSALQ,F,1999595442
high,RXNJSXT,F,1988814133156
kinder,UYKYLGVNUZECFEJ,M,19934861649
kinder,QKYLGOYRVESNYZQKB,M,198316213736
high,AFDNTATPWK,M,1999421234956
kinder,OFENHUKEB,F,199392913211
kinder,KMTHTOMVRVXNMHFXBQLMCVTP,M,19951116243115
kinder,YLJOMRLF,M,20004762855
high,QXGZIKEQLPFV,F,19871254418
high,GSLLEHYJFDCVTDLOMPVCTY,F,200183104417
kinder,VMGEDUT,F,198824135719
elementary,TCMZROHOCFKULMYX,F,198632023109
kinder,KOCCZXULTBLCDABATPK,M,1997422164932
high,EODPKNMUEOV,F,2001279616
high,JMWRIKUC,F,2005120183344
high,QVUXRDCVWHSQGIJWGPMFIC,F,2001320144444
kinder,ZDIWB,F,198846102748
elementary,LMTHPFALTGFKCSZY,M,198910414318
kinder,GWUSVIC,M,19841017134810
elementary,WZGZQJUNLEZIYUY,F,19941020162452
elementary,IWDGNEJASI,M,2003622135622
high,TIJLMUZHQRNTFEIRXL,M,19801129224039
elementary,IEQWJHUT,F,1985223213431
high,ZMURPIU,M,198441735516
kinder,GNHACDXAMHKWRFMZ,F,2003361440
kinder,QNLMPQCEGY,F,1994230231328
high,HOYZJFXHYXXWHYBSJV,F,198942311218
kinder,ZGIQXAHTEJXHO,M,200052120561
elementary,NPOFGAENGIKAQUMOWACZKFYN,M,19881030153834
kinder,RPAZLOCKVBWHGNG,F,198611825343
kinder,IRIHPVHXYHTZ,M,19911029152321
high,SDYIG,M,20025325819
high,YYFSLSNZLWUIXJXDFLBDA,F,2001102518359
elementary,SMVVSLOPTD,M,1993411102240
high,CCGEZMAQZRQ,M,199739234755
high,ZBOGZEQGCA,F,2005101643049
kinder,FTKBOEQDARCAJPHLRBNZ,M,1981912221313
elementary,QVJMXNCUNTILVLR,F,198612211620
kinder,SQJIGIOWDQQSCFCBZEJLTEO,M,1985711201215
kinder,NSRHVSAANZPGZ,M,2003723221925
elementary,JKVNJ,M,199582510434
elementary,QLQMAB,F,198268204444
kinder,OGKATKUVNOFPXRHOMBAKXRZ,M,1994794587
high,DDMWWXHUJUMPABSVXPQCZOR,F,199012722833
high,UQYDIPUVUY,F,198931424145
high,UEHUPI,M,198732762255
high,YNVFVCVJHBFXESHUCTB,M,19891114183655
elementary,QUPXMDUPL,F,200462364645
high,CWLZYTPNGDSHMQ,M,198311765754
elementary,SMMYXCVAHECAEHPTEFII,F,198492913551
elementary,AYPOPDSQ,F,198672512121
high,ALWQEAFEOJMV,M,200362213328
high,GWJORCQLEYOEQSRBPBNQZNAU,M,19975151135
kinder,SFUQOZTERWSF,F,198672710598
high,GBXNLAJGKBVVDOYVOCCC,F,19818162834
high,SEEVDZLFUXAM,F,1992924185229
high,OTZXTEZDN,M,199599231453
elementary,YSIKYPHHZEFYVE,M,1993113105615
elementary,KPVCGNM,M,19915712139
kinder,XBIPHESAXII,F,1988928101324
kinder,GEVHESXTNUNQIVEHBXWMTWEH,F,2000516173827
high,LFEXJWARHNTSGYWRC,F,19977116442
kinder,WNRWOPWJYDHDKHERQZ,F,200057141946
kinder,AEASTPGASRZVQSKEGIGZYNWN,M,19851010212145
high,PORLKIDPCGCAIXMP,M,198011204347
high,FELILCBETHLANXTQS,F,20051113189
elementary,GCRLMTSMMTYXMFIMKP,M,19952118215
elementary,KHJRPWPRYTUFJJFGLM,F,200532125112
high,KLMRPGDCGETNCQSZV,F,198432231258
elementary,TPQINUGVGOMR,M,199344211812
elementary,BYGCUJ,M,198452941845
elementary,AHGLCEZWJUTLPUL,M,1994224152648
kinder,HPBCDZABWUSIT,M,19982172449
high,DAHCFYORBNMSJMJMARCAXW,F,200482691437
high,TATXVPHZOTUPWBGBYEIIQF,F,200341014632
kinder,COYYCMAVHJAGSHBI,M,199281220527
elementary,BEUCELXMXOKBIB,M,198692812649
high,WEXGRJBJTZLLG,F,19992242253
high,EQOMIEPCULI,M,200534192113
high,LUZDNH,F,200372214513
elementary,YUVEWLWKOHHFIXFMDTRDK,F,19875893125
kinder,OOREFQYBY,F,19861952041
elementary,RKXFUTIUCRNLTFQERPWIVVZT,M,198288203457
high,DFTRIMKDCOOEGWQ,F,1982814194453
high,FNDBPY,M,1999415204818
elementary,LKDLTDVJZJVUWEFKCFMODEGO,F,19941125223416
elementary,JPETRSEKPTSUX,M,198045192918
kinder,FYXYIFTHAFCWWBIETCGO,F,19896261416
kinder,VCTPH,F,198627164347
high,RGOZVSXSSGBQPA,F,198171316321
elementary,EYQPC,M,1997122193329
high,HIFDWBTL,F,19808814828
elementary,UXSLGWICIPUIFDQB,M,198352743059
elementary,NKBDD,F,1980313212438
high,JBWQTK,F,19949121195
elementary,ROQBKPUUHLVGTINA,M,199521191210
kinder,DPCYHKLPHQZR,F,1982712172819
high,OWVKE,F,20034944923
high,LOSTDFNLRHPSJLNWQSJ,F,1984826173638
high,GHWSRWHVQDJ,F,198242235712
kinder,IUUKKSPYID,M,1994101195911
elementary,ABQETCHMUSTRJ,M,2000714134619
kinder,MOWIDZPJURGDFV,M,199732994954
kinder,SAPOREUMFLMUJHXOPDFHKTG,M,1993127174617
high,BDGSJPQRH,F,200012862520
high,UBZTXL,F,1981101985445
kinder,TRSCFXUTZAKQ,M,2004823124556
kinder,BBGURDUHGPFRASL,M,19993565132
kinder,FWZJBYENULQTTEESUKRG,F,1994101442533
kinder,EBJEBYLQWB,F,199563112228
high,YFYBMMLELZYAYKZUCYBKARLO,M,1993318235749
elementary,CGLXHYWQISUPETEL,F,200110101985
high,BMVAFWVW,M,1998111725936
elementary,RWEKVWCQEUNLKSGWXRTABX,M,1986627165526
kinder,EYWNDPUATJ,M,198912719121
kinder,HPMLAMGXCAJB,M,198161121759
kinder,XDXLMQWM,M,1986910195510
high,XNOUIWNWZOJZA,F,198610273018
kinder,BAREVZJGDO,F,2003113162337
elementary,EDFIFXPGR,F,19933822239
kinder,ZXOYICRKFKVKUAOOVOL,M,19831124125925
elementary,JDLXOEFHVLIDQMEJKOA,M,1983102413220
high,HPYQPKYKY,M,2003722133053
kinder,WEVBMQSIWQDGBSACCUQ,M,20021018183449
elementary,MPMKHEBT,M,20056312102
high,OJKVGGGCJPESSN,M,1998111544524
kinder,EQQZWHD,M,2000425165822
kinder,SHNTQUDG,M,1993413125438
elementary,YALXIQUHKQAMIKLCCAIVVTR,M,1985821162645
elementary,DDGVXCNPIKE,M,1996758237
high,CZIDLBBL,F,19933118125
kinder,PPBYPLBMPVWCYDI,F,20041019223914
kinder,EXWFABTAWBNHWTBPTOGIJQW,F,1999525131529
elementary,SIBEMNOAB,M,1991721104033
elementary,PFCDUQILPOKWDHBJEPW,F,198172311414
high,NVLAGJPYMEMKNVRJWHXIV,F,198392931244
elementary,AKEKHPVAJB,M,19839625727
elementary,ZJPCKEQTMOEYTZIJNKSPO,M,19964122952
elementary,LOGBBCGNONXBDC,F,198532224411
kinder,BJBRCJYAQUQQVZD,F,199592483019
kinder,BIPPFHVAKLWXE,F,199122791546
elementary,BWYXGBPRVQHAZEYOJTAMSOB,M,199212235349
kinder,HWETEWVTIFID,F,1995358321
kinder,ZTTLDJIQ,M,2001107154940
high,EMMMAQORSQOFFTWJOKX,M,2002316193157
kinder,IKHJCWTBMVLJRHYPSQ,F,199131212934
elementary,MEOMVDTRNYKSKUEKJYKG,F,199291118632
high,KWGEKWFL,M,199377195552
high,VELSUOBNSBKUM,F,19871112221450
high,YIPEHPVRI,M,1986236177
kinder,XBVKJVKBKESQZNTX,F,1993152925
high,NVFLSRYYWCPLEBQIR,F,20052416232
kinder,WNNUYLJIPHLDG,F,19871018194236
elementary,VSXNQPQJRJYRNHTDQ,F,1985126213855
kinder,VMQTC,F,200041184348
elementary,SZPUBQGWG,M,1985721124713
high,DTXBOEORXLFZARODMP,F,199732671524
kinder,MYRPJ,F,20042993245
kinder,ZCUISGVXGBROFPJEFEXRFRIQ,F,199451115116
kinder,WKZKRHKFZGFHJKOFPNQTRUVM,M,2005516123734
elementary,JJHUWQOJBKPTRXLEKYNRCK,M,1981119134721
high,YXAHXIPZQCIDYFSRYDMS,F,199431731036
elementary,BDFWGPDZX,M,2000514161129
elementary,SYZJFPKTFOO,F,20031029115137
elementary,OLQTTZNYTKSL,F,19958142826
kinder,NSQPLXOPWD,M,1981122233720
high,XCXPFH,F,200523018840
kinder,CQYLHJYIUHSSGLEC,M,20015271822
elementary,OCOUPFQU,F,198984134942
high,CPKFKEDZQDVJXDRRG,F,19921028135131
kinder,JAKWFHDPIUABAYEULTYVHDQ,F,2002918154447
kinder,PJEWSVXB,M,19924255433
kinder,EBWQGKPGZYKVKKYCETVTZBCD,M,19921115242028
high,BWELUKIXONNOSQICNNUGYKAS,F,198714171440
kinder,QMDBXSEWHWPT,M,19948142627
high,JREPJOPTNRZRIISZXDO,F,199911229728
kinder,LXDTLBSVHPVY,F,2004916185634
elementary,XDEUFETEPUWUTYVGGK,M,19971110202555
kinder,IIVPFLJCTWDAWPN,F,200186101348
kinder,WKXVZYNAXQOSSPWS,F,19968228115
kinder,JUVUYISTHUVTJL,F,1981111012249
kinder,OYOITVS,F,19904211202
elementary,BMDEZJVLVQWLRZZLXMEE,M,19943423514
kinder,LEUEDUBVXWVIRQDKHPSJ,M,1987111711321
kinder,OQPLAFLPN,M,198610855552
high,LCTCLXTEMDJ,F,2004875205
kinder,WZPDER,F,199721323423
high,PPLXLCXLAJRJTL,M,1982102241659
elementary,EWQKPRJNBTUJAIMIFALQSN,F,19843311823
elementary,JRCGJUTCPZLOIPGUDDKFR,M,199231214749
elementary,ZEELWJJMQSYC,F,2001321142814
kinder,DBTFZ,M,198082035035
high,JSAWQYPBUWAQJKYEMW,M,20051142392
high,ARNDNATNGZWIZKPSWRXAVSY,F,1993519233738
kinder,GUFYIL,M,198982912110
kinder,HYDCQOXQJYVREBKPYRGWYQMO,F,1993915181540
high,ZZGHHWFPSPCWCIRK,M,1993829121327
high,VVFEODNEP,M,199922102625
elementary,VAODMF,F,1998922131149
elementary,EAMEORIHKAJECXINEHMVYHQF,F,198192416725
kinder,PGLEE,M,198482144838
high,ATCGV,F,19951031695
kinder,ABKMGHQPEBWETCUY,F,198382620215
kinder,ZUSEVGAEAEJLWTNCW,F,19941125123023
high,RVLZXUSUPTHLNGJHQGAFO,F,1999911201651
kinder,PTOXSKJSCEJWHUZP,F,20047178334
elementary,WQVIEXXIVYEKPDBWGJ,M,19801126114550
high,FMNMEZXYFHYHX,M,1996312182316
elementary,DBRNILLX,F,198157211551
high,TFLYBSO,F,200482491634
high,ZAHCLGFKBA,M,198310815530
high,MVCUWSOHEZV,M,199661693229
kinder,CDNKGBRZGPWIZJBNKTGU,F,1995214139
elementary,EHCFOGBTAYYU,M,2002319103138
kinder,BAAAZENBYA,M,200212912148
high,IQTVXJVDRRBPMH,M,1990126204942
elementary,DJVXPRYFLTVNHIS,M,2004319123521
high,ORPBPS,M,198345171359
kinder,DRTCIPWJDGHHGIBXOFZGMH,M,1981722185846
high,MZMPDPDLIEXPZJVODYYSKOG,F,1981648417
kinder,ZBYUTCQLLL,F,1999112053633
kinder,ZPPEFXU,F,20041129123832
high,HRGNFCDVXUNS,M,198823101035
elementary,INQLYZYWMC,F,1990324211834
kinder,DSCLVQVFFXCM,F,20048371132
high,YVVHEVLWDGWK,M,1996818245113
kinder,LZPHYFGSRUL,M,200042143237
high,ZBSLNCLSLRDVU,F,1991117113526
elementary,RKXGHGNDFPJDXIEU,M,1980103184735
kinder,DJSGEVRWDHHVC,M,1989818144026
high,RASYDOOORDJKL,F,1990929185135
kinder,THGMQNXOTEGJVVMD,M,200153172910
high,VQERPCO,F,1998916196
kinder,YWOWTZFOIZWML,F,1984228121733
high,QADDDVJUBYSMQ,F,2005102794940
elementary,NYIKOEQYEDP,M,19968912574
kinder,ISMWLGNZWJKKRIQYZESJED,M,1992725223255
high,FECYQGSMFHRXCGFEP,F,2004127112834
elementary,TBAOABCR,M,1997819173040
elementary,HHWBKDXGVJOMSZ,F,2004113192213
high,RWQXPED,M,20021029144436
kinder,TMEFO,F,199882115536
kinder,NGJHEPQQOBBZCMSZS,F,1982829241619
kinder,OGWRXVMZCY,M,198051618538
high,BMDILEMBUVTIVUPOHHESJGMK,M,198572420550
kinder,YMWRZPRPGAUCIJKDAFVFEMB,F,1990529101453
elementary,UTTTZZNQVEHJQWFVEBFKWC,M,198322219472
elementary,GGBGDYBXODN,F,199241420331
kinder,MJWFDTG,F,19922303531
kinder,HNVDCLZLDXQQVZEJVDWJQOYK,F,200275143913
kinder,WGPCYTNBLOAX,M,198172422279
high,JTUJZUDULDNNATVHQNDP,F,19991181651
elementary,CSKGERSQG,M,200071152713
elementary,RAMHEYYPEWCJGQIXOSFC,M,200171744432
high,IISFORFDDLCSBKZV,M,1985730155123
high,UQQCHPJOZMSRQODZD,F,200191011151
elementary,DGCLMMFZZPQRTLHSVKUD,F,199341475511
high,MILAEJLFUBNCUCKOGMF,F,1982130122715
kinder,JRNBAJPESKVRHKDWRAM,F,198111518192
kinder,RLGAOGQXHGLSRVLBZDBDBFA,M,1983318194720
elementary,EUWKEDYRWFNXWKRZKWXQGXP,M,1982897410
elementary,XYCWGKULEGZVJMI,F,200522775349
kinder,UCCGFSGUZNCGTFBTJKIHCO,F,19937517285
kinder,RIVEASPOHXXYCUQHXVTO,F,1997912143451
kinder,QYOSHA,M,19918795128
kinder,RCWSGFQAJ,M,19861114185312
high,LQDQKTQURPZDTLPDKLJQX,M,2002530184322
high,HBLYDZHBNSXYMTTZKTWK,F,19818101355
kinder,XXDPGOKHPXGHTFBVZ,F,1995654852
kinder,DNTRKGQWNBTNYF,F,20055971845
elementary,RRNMSXWRWWN,F,19851110141855
elementary,KMOZWIUJJ,M,200422075144
elementary,IWRGMSXETBFOGSMBD,M,1996115173215
high,AWHOXCQAOZXOAVPYBB,F,1994515103414
high,GFMIPDDQD,F,199922819234
elementary,XLXLBQQJLQNJV,F,199113103015
kinder,KSOAFCGSODQRMAFO,M,1991119124943
kinder,FWUCXYQXIVY,M,19924591219
high,XCEJWOSC,F,19823199343
elementary,FHAQQRBHFKT,F,2004411232624
kinder,LUBVBPDCWIGHH,F,198752042714
elementary,NTXFOIZR,F,19978524220
elementary,ESCZXZK,M,199292320322
high,VJFGOQBEXLUEICGHBSXAER,M,198493184630
high,IVKXSUVNEZ,F,19833723549
high,IBULMSEMQVPAKNTT,M,1998324184128
high,MCQRYJIXTNGQOYDYCBENP,F,199132125213
kinder,FJUINDIALDU,F,19808321129
high,AJKRCPGEUKZAPJFEQYL,F,1991226123329
kinder,KUXOPFCMOVJ,F,1994716125455
kinder,VGSQNSAHYBAMPUEHWZYOMEA,M,19802420424
high,DIUVTFIHPSMRBG,M,200072621177
elementary,HBFZUBTSYF,M,199892611844
high,RRZSSBDUQ,M,199492324516
high,OMZWLLHGZOY,M,2004414222350
kinder,EHWLAKKESLEBQXWNPP,F,199692910166
high,KVNXKCHMGACAINHK,F,198911993347
kinder,MLHZUWREE,M,1980414175825
high,BRBDWJRSXNX,M,199912483114
elementary,LKHDLJEY,M,19976172646
kinder,LDZHSGY,M,19801019195951
elementary,TSHRDJRSKJHTXVCRVBEFPIHI,M,19941027142438
elementary,MRHKGUWOKAZQQ,M,19852162831
kinder,GZFJYCE,M,200521671527
elementary,UKMBMNWJYRMNESYFSA,M,19954241794
kinder,EJYQCHC,F,199167124448
elementary,ZVIYOQUTVOWZBADINID,F,198141862335
high,TAYBNBTM,M,200371321010
kinder,LXMFGUQOURNNUSPBDDXFEPC,M,200331992539
elementary,ZIESJY,M,20011024143833
elementary,TPUFDOFJMY,F,200242533653
kinder,GOUVMASW,M,19879120543
high,YDLZQUJJYMY,M,20053782454
kinder,EWFRGWMEAVIUDJMXYBXWW,M,19905133335
high,NGHKWWSJS,F,2003116232835
high,JRWJYYXCJMWZKNAFUG,M,199185181754
kinder,TNCDKRV,M,19801030174131
high,TKABPVTCJEOAVQICTMBKOFH,M,200243093210
high,YPQGFSVYITCPMANO,F,1982425185639
high,NTNCRWTLCUOOOQBMVNXSC,F,200481711820
kinder,OTMDWEHHIHWRFUCRWCVGBCV,M,19803832226
elementary,VRJVSKHIKSJKMEZCOFB,M,1991326131310
high,ORJJXQLLCOFCXOHUB,F,198339112724
high,BHFQKPUGWG,M,19924623269
elementary,RCNKHUCYDGQLDEFKJD,F,198363110473
high,NVQWQNOILSZ,M,200471014833
kinder,ALZDZYQFUWNMSAFIYOPORR,F,1988102022113
elementary,MXXHKOEFLMARIMFHYPFB,M,198654124754
high,MZWEIWVFLT,M,199612061843
elementary,MGQZDJIEEKCACZGEHADKFHI,M,1993177810
kinder,DACQXGCJBBTCCC,F,198254221842
high,MLVVXFUSREARWBTNZLTVS,M,1998329202948
elementary,NPBBYJZTRLAIWLWSWEL,M,1988119202826
kinder,XZEUZ,F,1995813111340
kinder,JEBHTPROXDQJQRKPMR,M,200081721618
high,BHJFLG,M,1996226194614
kinder,MDYEZFWUJWDAJTPY,F,2003128155422
elementary,RNUTTBIO,M,198974213259
elementary,LQLPTULQYXTHMFDXRNAIM,M,199151265729
high,IFODHZZFPNVEX,F,200221715204
high,HTKCSEEXJ,M,1998106111946
kinder,OJYTUY,F,1988512141040
high,CJDSUZRHKPGUNEHE,F,1993103154030
kinder,TBVNOIP,M,1983924121852
high,GYRSWLTLTS,M,19896281511
elementary,CGIMWOZMZCDCHITHEVACKT,F,1981210122339
kinder,IDRPWMYMVMKYZ,F,200211623928
kinder,UXGDWEDDQ,F,199291911141
kinder,NXAHLWKBVFNRCT,M,1991102695049
high,MVNXXFKHR,M,199091354615
elementary,BQMXQDUEQKLIANJFBFHYP,M,199932017137
high,UOVBJ,F,198512524523
elementary,QKTJEXHVHMNQOEF,F,1981382528
elementary,GFFLFHJMCEYHEMULKBINQB,F,1998917234042
high,CXTFXQ,F,1980914224958
high,WMCNEBTAWCIYTRW,M,200231422529
elementary,SZEBGCZNUNXLNGEF,F,20031018211939
elementary,MAXXXKOXZX,M,19966371523
high,ZHXWCEESVSQTOVNABFT,M,1997526134016
kinder,SSHZBWKFTBQEJDK,F,200474182753
kinder,VZOXDESOXJTIIPKUGQB,M,1982923173448
kinder,ORSQDWUEZQUKIPI,M,20001027115342
kinder,GEZYLJTL,M,19801324254
elementary,GRQFYXJJXLRZLWEWNMBH,F,198752941115
kinder,ZDKIHPGQBXEHPZYICRE,F,20046362621
kinder,BXLTHGHRFFOTROYTGVBX,M,20058303253
high,ETKYEYCLKODDICPIQWFWLNN,M,1987102222433
